User_ID,Location,Device_Info,IP_Address,Communication_Data,Gameplay_Info,Usage_Data,Cookie_ID,Log_Data,location
dfa1cc74-b850-4512-8918-8fde67df632d,"(37.383178, -98.207286)","('iPhone 12', 'iOS 15.3')",37.216.230.224,"surprise them!"", ""that was clutch!"", ""mvp!"", ""nice aim!"", ""nice aim!"", ""nice try!"", ""close one!"", ""that was sneaky!"", ""nice shot"", ""good",65,6 hrs,C67303,Login: 2023-05-05 00:22; Logout: 2023-05-05 00:22,"(-1.723647782846328, -114.33941392168762)"
15429261-18ba-4216-92ce-7cf0f51d3cb5,"(45.182682, -67.976319)","('Samsung Galaxy S23', 'Android 11.1')",176.162.115.61,"too much they're charging for that force you tried the bomb!"", ""i believe they're charging for that new game mode,",28,6 hrs,C17035,Login: 2023-05-04 16:43; Logout: 2023-05-04 16:43,"(76.29517174881394, -422.3371468968831)"
a84ef119-c0aa-40df-870f-53696b8f6645,"(25.134269, -91.084593)",PS5,31.245.87.125,"care!"", ""good job"", ""gg no re"", ""gl hf"", ""i believe they're charging for that XP boost, but I just playing",90,1 hrs,C25356,Login: 2023-05-04 00:39; Logout: 2023-05-04 00:39,"(-54.910438463397526, -50.93382359996274)"
5d91f030-c03d-4722-8a06-c1aa66667793,"(33.728714, -86.899637)",Xbox Series X,174.165.36.137,"call!"", ""thanks for the experience for in-game items are getting used to. I don't know if I don't mind paying",31,2 hrs,C67309,Login: 2023-05-06 16:48; Logout: 2023-05-06 16:48,"(-65.72286229682474, -99.48742131815303)"
a3058e0a-a2bb-4e88-867b-d7ecb7baf4b8,"(29.203331, -99.842851)","('Samsung Galaxy S23', 'Android 12.5')",111.79.102.250,"items, but I might have to buy them all. I'm so fun to buy the season pass. Let's play some",96,1 hrs,C14435,Login: 2023-05-02 06:11; Logout: 2023-05-02 06:11,"(286.08601829764024, -181.3410664586875)"
2fcc8aa3-c9f5-4d09-bac5-a3f84d86ab42,"(40.672329, -67.434555)",Xbox Series X,170.144.147.39,"good to buy that skin!"", ""I'm trying to be pretty steep. Have you can afford them."", ""I'm trying to spend",45,6 hrs,C97006,Login: 2023-05-08 17:46; Logout: 2023-05-08 17:46,"(3.7718815457898387, -13.756972761029722)"
ab528bb1-9633-4c5d-ae48-fedeb222fb89,"(42.286615, -92.162054)",Xbox Series X,31.136.204.223,"collector's edition version of the money."", ""Who's going to wait until the money."", ""Who's going to be pretty steep. Have",71,6 hrs,C98799,Login: 2023-05-07 00:38; Logout: 2023-05-07 00:38,"(-88.42770613263185, -116.81327015501428)"
5b96a795-ccfd-4033-9e1c-a47963e2e016,"(30.190197, -71.682393)",Xbox Series X,222.71.74.48,"""Has anyone bought the line!"", ""behind you!"", ""great teamwork!"", ""we make a good idea. The new weapon skin to get.",33,2 hrs,C79505,Login: 2023-05-05 05:50; Logout: 2023-05-05 05:50,"(-240.93413068640638, -181.52471909901595)"
53db2849-8819-4c48-9589-c978099046db,"(46.730598, -103.608723)","('Samsung Galaxy S22', 'Android 11.2')",188.218.131.161,"incoming!"", ""reinforcements inbound!"", ""hold the money."", ""I wish they all look amazing, but I buy that force you tried the",68,2 hrs,C51473,Login: 2023-05-08 12:29; Logout: 2023-05-08 12:29,"(-10.240815436120712, -139.36178783513668)"
dcd24bf8-1ccb-4b64-8f23-6c92742fa264,"(40.019395, -121.887735)","('iPhone 11', 'iOS 15.0')",73.173.197.32,"progress."", ""I can't find anything."", ""Who's going to be pretty cool. Yeah, it takes some games with my bad!"", ""no",1,6 hrs,C71322,Login: 2023-05-09 00:37; Logout: 2023-05-09 00:37,"(-25.510262263295473, -19.830995148475253)"
26b1250c-d84f-413e-b3fa-d33a1fa6e93a,"(48.186414, -96.004202)","('iPhone 11', 'iOS 14.6')",212.129.130.215,"are so excited for the game."", ""The in-game items."", ""I just got a raid"", ""Looking for reviews before I buy",5,5 hrs,C67194,Login: 2023-05-09 10:55; Logout: 2023-05-09 10:55,"(97.35710345857817, 73.56175484156238)"
d035d6c6-37e3-4754-934e-0fbb0b1dd9e6,"(24.707548, -98.406082)","('iPhone 13', 'iOS 14.5')",173.175.240.247,"right? I don't mind paying for reviews before I need help"", ""heal pls"", ""i'm on in-game purchases everywhere."", ""The new",40,3 hrs,C81197,Login: 2023-05-02 12:10; Logout: 2023-05-02 12:10,"(-5.165528316982545, -144.36228244893536)"
f8e66da7-d123-47c9-9c58-d99ba38eabbf,"(28.585969, -113.834039)",Xbox Series X,152.182.48.39,"Nice, that's awesome!",30,3 hrs,C49430,Login: 2023-05-02 10:21; Logout: 2023-05-02 10:21,"(-44.99453462700196, -137.4080105903301)"
526cf16d-1455-468d-86f5-c6570f40957f,"(34.447268, -106.482859)",Xbox Series X,139.114.47.22,"know, right? I buy the in-game purchases everywhere."", ""The new emotes are so cool, but I can't believe they're charging",45,1 hrs,C90779,Login: 2023-05-09 03:04; Logout: 2023-05-09 03:04,"(50.236920183589014, -20.259210875950757)"
9830f56f-a0d4-4258-bbf2-6882c078457f,"(29.779425, -82.328135)",PS5,72.6.128.88,"worth the battle pass."", ""The new character. Me too. I like the experience for the bomb!"", ""i need ammo!"", ""i",77,2 hrs,C77772,Login: 2023-05-08 06:23; Logout: 2023-05-08 06:23,"(127.36992190096508, -14.96690163897425)"
35e7d415-3edc-4985-a738-75b9967620ba,"(37.654322, -100.740357)",PS5,36.116.61.72,"clear!"", ""incoming!"", ""flanking left/right!"", ""i'm pinned down!"", ""hold on!"", ""you got a good match!"", ""let's surprise them!"", ""that was clutch!"",",96,5 hrs,C28578,Login: 2023-05-05 02:39; Logout: 2023-05-05 02:39,"(-116.735394162999, -69.67399428256228)"
8facdcf9-dc77-4382-a26b-8ac1ff82ce49,"(38.886416, -76.668927)","('iPhone 12', 'iOS 15.3')",134.141.250.152,"match!"", ""let's do you to buy with my team for a pro!"", ""you're a god!"", ""that was sneaky!"", ""nice shot"",",32,2 hrs,C45711,Login: 2023-05-05 03:58; Logout: 2023-05-05 03:58,"(26.27046793310227, -83.15523926039178)"
798ec063-1d68-4854-a0fd-d8b0ee6c14ea,"(28.543485, -74.288528)",Xbox Series X,59.97.130.255,"""it happens!"", ""keep trying!"", ""better luck next time!"", ""don't give up!"", ""you're a wizard!"", ""you're a legendary drop from that",63,5 hrs,C57107,Login: 2023-05-09 01:11; Logout: 2023-05-09 01:11,"(224.19875305523428, -29.30572326496881)"
70240e54-9938-4085-8cba-1f46b72b15c2,"(31.474379, -124.232512)","('Samsung Galaxy S20', 'Android 11.3')",17.33.64.136,"room!"", ""grenade!"", ""planting the new DLC."", ""Who's going to earn in-game purchases everywhere."", ""The in-game purchases everywhere."", ""The new DLC."",",22,1 hrs,C56142,Login: 2023-05-01 06:13; Logout: 2023-05-01 06:13,"(-29.86018058247698, -93.87949488288203)"
6db8b53d-b127-4274-acb5-e5f6e17658cd,"(33.643756, -111.516158)",PS5,144.112.158.40,"earn in-game items. That's a play!"", ""The in-game items in your next event before I can only buy them all."",",11,1 hrs,C10450,Login: 2023-05-05 22:30; Logout: 2023-05-05 22:30,"(66.69050889295292, -56.27126793012282)"
6621e55d-a110-4624-afd1-2540faa5923e,"(38.632447, -116.452668)","('iPhone 12', 'iOS 14.5')",59.140.137.208,"just bought the season pass, I'm so expensive, I spent way too much money on sale before I can't find",97,1 hrs,C33217,Login: 2023-05-05 09:26; Logout: 2023-05-05 09:26,"(34.40627179170952, -19.375091528308943)"
4f2fd803-25a4-46c0-8b6f-33b66339cb96,"(43.674946, -97.425246)","('iPhone 12', 'iOS 15.1')",14.41.203.122,"spending. The new character, it's worth the new store is down again, I buy the game?"", ""I can't believe how",94,2 hrs,C92105,Login: 2023-05-06 22:40; Logout: 2023-05-06 22:40,"(134.65301855270843, -234.59510455906428)"
31250eed-07ce-4e6c-9280-8a25145524a0,"(25.045265, -74.017848)",Xbox Series X,60.222.210.70,"character, it's worth the plan?"", ""where are so cool, I might have been included in GTA5"", ""gg"", ""wp"", ""nice aim!"",",67,4 hrs,C41411,Login: 2023-05-04 00:35; Logout: 2023-05-04 00:35,"(4.349481592698066, -587.321926778446)"
aa0c772f-cd00-4144-9a55-cd38d2ca2f86,"(26.512906, -67.571123)","('Samsung Galaxy S23', 'Android 12.7')",129.206.47.125,"tried the money."", ""I'm going to save up for that new DLC yet?"", ""What do it ruins the in-game items",79,1 hrs,C61898,Login: 2023-05-05 16:23; Logout: 2023-05-05 16:23,"(123.048135378514, -25.581034886371576)"
89c5766a-e0f9-4ae1-85ec-85228ec8a440,"(46.080621, -113.05931)",Xbox Series X,134.163.163.117,"""have a wizard!"", ""you're a god!"", ""that was a raid"", ""Looking for a master!"", ""you're a good one!"", ""see you",42,3 hrs,C47238,Login: 2023-05-07 21:58; Logout: 2023-05-07 21:58,"(37.13266728581281, -376.5321229111809)"
3a67e6f7-f49b-48b1-a309-2e34b21ab1bc,"(28.220316, -73.849029)",PS5,22.38.73.214,"until the help!"", ""you saved my bad!"", ""no worries!"", ""it happens!"", ""keep trying!"", ""better luck in your ult!"", ""enemy ult",15,2 hrs,C69590,Login: 2023-05-07 00:15; Logout: 2023-05-07 00:15,"(78.38004928989785, 104.75873986356174)"
5747f0d5-60cf-45d0-8a4c-53f427e14c35,"(34.854389, -97.532058)",Xbox Series X,53.223.142.70,"inbound!"", ""hold on!"", ""Has anyone bought the new emotes are so slow, I'm so cool, but they put exclusive items",67,5 hrs,C61012,Login: 2023-05-01 10:53; Logout: 2023-05-01 10:53,"(552.6233788691286, -40.01604495476802)"
be14cd5b-c633-4403-a13c-49d182447d5a,"(34.100061, -86.192724)",Xbox Series X,154.213.16.79,"believe in GTA5"", ""gg"", ""wp"", ""nice try!"", ""close one!"", ""see you tried the plan!"", ""stay focused!"", ""stay safe!"", ""game on!"",",78,5 hrs,C32333,Login: 2023-05-03 17:10; Logout: 2023-05-03 17:10,"(287.31002447407263, -102.79171471982363)"
e1f8803d-0c30-4bc9-ba8e-b197af8f20e7,"(38.282009, -73.950732)","('iPhone 12', 'iOS 14.1')",139.75.191.113,"items, but these microtransactions are getting out of the deluxe edition version of games and level up!"", ""you're on in-game",50,4 hrs,C24962,Login: 2023-05-06 03:40; Logout: 2023-05-06 03:40,"(108.5704732656189, -239.24326646966415)"
02b8eb85-c245-44f2-8fd7-e5ba4c74feac,"(28.146752, -90.524005)",Xbox Series X,218.2.48.8,"""reinforcements inbound!"", ""hold the game?"", ""I don't mind paying for the new skins?"", ""I just bought the game. Have you",31,6 hrs,C60027,Login: 2023-05-02 16:52; Logout: 2023-05-02 16:52,"(34.97416235100613, 212.71037112274456)"
8b1a057f-92da-4414-bfa8-0bacec5a3769,"(39.356961, -118.812898)",PS5,96.234.95.213,"tempted to wait for a wizard!"", ""you're a medic!"", ""revive me!"", ""respawn timer?"", ""what's the season pass this year?"", ""I'm",35,6 hrs,C19836,Login: 2023-05-01 12:26; Logout: 2023-05-01 12:26,"(298.0609768109516, 40.65174158596834)"
450b6cad-2903-4142-9052-ac23968de731,"(38.05091, -119.82361)","('iPhone 11', 'iOS 14.6')",152.161.30.98,"again, I don't mind spending money on fire!"", ""attack the limited edition of ammo"", ""cover me"", ""thanks"", ""you're fast!"", ""you're",51,5 hrs,C82827,Login: 2023-05-01 20:32; Logout: 2023-05-01 20:32,"(160.97129273762556, -23.72470710792085)"
bbbf9682-11e8-46be-a36e-f65f51c40efa,"(37.589805, -108.214733)","('Samsung Galaxy S20', 'Android 11.7')",145.96.239.14,"reflexes!"", ""you're a sale before I don't want to buy them all."", ""I'm going to buy them all."", ""I'm tired",56,1 hrs,C38859,Login: 2023-05-07 10:44; Logout: 2023-05-07 10:44,"(114.17102282936948, -102.46070881734708)"
44f90093-6384-4774-b1ad-f159b3d36d10,"(32.145269, -77.476451)",PS5,97.213.253.66,"""defend the game?"", ""I can't believe how much they're charging for a good to be more in-game currency pack."", ""I'm",38,3 hrs,C18405,Login: 2023-05-09 21:19; Logout: 2023-05-09 21:19,"(54.27490755118099, -45.17268879796848)"
3f7214f6-f028-4ff1-8005-996eb4f1fbcb,"(41.256627, -91.967295)","('iPhone 13', 'iOS 15.1')",141.149.115.198,"""I can't believe how much they're charging for that in-game currency pack."",",51,5 hrs,C42705,Login: 2023-05-01 19:27; Logout: 2023-05-01 19:27,"(69.80318680601003, -113.82770366733392)"
1ced1e90-48c7-46ef-9523-12d0a9f16628,"(25.83377, -96.991148)",PS5,153.86.201.27,"""I can't believe how much they're charging for that skin!"", ""I'm trying to save up for the battle pass."",",80,4 hrs,C31673,Login: 2023-05-03 07:06; Logout: 2023-05-03 07:06,"(-258.1810726410921, 401.6600071712727)"
6d99c40b-b31e-44ab-b82a-0a99f625dbd2,"(47.664931, -98.497918)",Xbox Series X,1.135.201.103,"these microtransactions are so cool, I wonder what's going to be pretty cool. I buy that force you tried the",94,3 hrs,C11538,Login: 2023-05-08 07:03; Logout: 2023-05-08 07:03,"(-56.91647935122372, -97.01599285876554)"
68c94a6b-62e1-46d7-a68f-5251cd93ee96,"(48.361542, -96.696224)",Xbox Series X,203.200.235.89,"later!"", ""take care!"", ""good luck in your ult!"", ""enemy ult incoming!"", ""reinforcements inbound!"", ""hold on!"", ""you got a raid"", ""Looking",72,3 hrs,C41225,Login: 2023-05-08 14:26; Logout: 2023-05-08 14:26,"(-124.22100180222414, -66.47835459245073)"
6c6486c6-0c1a-454b-9246-f11549a52a3d,"(34.596836, -97.650927)","('iPhone 11', 'iOS 14.1')",10.247.127.81,"""stay alert!"", ""let's surprise them!"", ""that was sneaky!"", ""nice move!"",",67,2 hrs,C39723,Login: 2023-05-03 11:43; Logout: 2023-05-03 11:43,"(60.777568928349936, -82.67776015165293)"
830e0760-b868-4672-bbc4-5dbb3004c662,"(29.519936, -70.176317)",PS5,122.199.189.125,"pack."", ""I'm going to buy the collector's edition of the money."", ""The new content. ""Join my spending. The new in-game",8,2 hrs,C23401,Login: 2023-05-06 16:15; Logout: 2023-05-06 16:15,"(-87.92228253829731, -311.89035455735024)"
1cf817aa-1edb-4b20-9793-6d3d2035bc78,"(35.859683, -71.660079)",PS5,129.213.60.138,"me. I like the money."", ""Who's bought the collector's edition of the new cosmetic items in the money."", ""Who's going",75,3 hrs,C20482,Login: 2023-05-08 07:43; Logout: 2023-05-08 07:43,"(-250.50192390270402, -3.806505606349532)"
f8b566c1-52d7-4d90-94d6-0604efcac5a7,"(32.940853, -97.412819)","('iPhone 13', 'iOS 14.7')",74.153.199.89,"reflexes!"", ""you're a sale before I don't want to buy them all."", ""I'm going to buy them all."", ""I'm tired",2,4 hrs,C59078,Login: 2023-05-08 21:27; Logout: 2023-05-08 21:27,"(49.342818397944974, -282.91654007116705)"
189014b5-a25a-4218-9e3e-777b5a67a4d1,"(46.44688, -117.682339)",Xbox Series X,90.2.140.33,"""gg wp"", ""well played"", ""omw"", ""brb"", ""afk"", ""gg ez"", ""gg no re"", ""gl hf"", ""i need help"", ""heal pls"", ""i'm",50,3 hrs,C90794,Login: 2023-05-03 13:17; Logout: 2023-05-03 13:17,"(-94.26685645638881, -83.49209051431002)"
e962a664-93f0-4467-80ab-782e388d22ef,"(37.280343, -70.328935)","('iPhone 12', 'iOS 15.5')",128.82.126.15,"Nice, that's awesome! I can't believe they're charging real money on in-game items last month."", ""The new in-game store layout",69,2 hrs,C28569,Login: 2023-05-03 18:49; Logout: 2023-05-03 18:49,"(-40.963182923139016, -40.758447316295836)"
c22b049d-1516-4972-80c4-d1d72d570498,"(47.142345, -87.238442)",Xbox Series X,185.197.221.235,"getting out of the experience for the new character, it should have to buy any more in-game purchases everywhere."", ""The",82,5 hrs,C60560,Login: 2023-05-01 10:27; Logout: 2023-05-01 10:27,"(121.53335439678577, -19.876872717671603)"
00e298d7-5eef-488a-871a-9558ef1f696d,"(32.575866, -70.185143)",Xbox Series X,9.51.182.181,"resources in the base game."", ""The new store is so worth the in-game currency exchange rate is so good."", ""I",71,3 hrs,C77664,Login: 2023-05-01 00:14; Logout: 2023-05-01 00:14,"(-61.355803007757096, -261.89248903824705)"
c151b0c0-7375-4aa2-a7fa-a9d4c941be1e,"(28.262782, -85.639153)",Xbox Series X,185.194.197.242,"and level up! Sounds good team!"", ""let's go on sale before I just playing this game. Have you seen the",62,4 hrs,C52936,Login: 2023-05-02 06:04; Logout: 2023-05-02 06:04,"(306.3633942877235, -80.00985177347431)"
47426a14-c9b6-42a5-a757-f53376d2b433,"(33.966264, -122.389375)",PS5,167.85.160.37,"Hey, what's going on."", ""I can't find anything. Yeah, I buy them all."", ""I'm going to the experience."", ""Who's bought",97,1 hrs,C43877,Login: 2023-05-04 02:30; Logout: 2023-05-04 02:30,"(249.91807721371947, -154.36102402266636)"
e3df2234-81d3-49e3-b563-2300ddc3be0c,"(36.577, -94.774172)","('Samsung Galaxy S23', 'Android 11.3')",112.135.138.209,"re"", ""gl hf"", ""i need help"", ""heal pls"", ""i'm pinned down!"", ""hold on!"", ""you saved my spending. The new store",53,3 hrs,C56479,Login: 2023-05-08 03:44; Logout: 2023-05-08 03:44,"(243.40338321120356, -192.58223919500574)"
7a8691fb-f9a4-4eb3-be2f-881dacc44c2a,"(28.207599, -73.263397)",Xbox Series X,102.27.44.8,"""enemy ult incoming!"", ""reinforcements inbound!"", ""hold on!"", ""Has anyone bought the line!"", ""behind you!"", ""have a hero!"", ""you're a master!"",",25,6 hrs,C30650,Login: 2023-05-09 17:11; Logout: 2023-05-09 17:11,"(81.54710732961823, -47.185753815992165)"
e7e5cc85-eb15-4db8-80ab-19603574db34,"(35.601666, -104.732141)",Xbox Series X,222.61.198.135,"too much they're charging real money for a sale before I buy them all."", ""I'm tempted to buy any more",64,2 hrs,C60339,Login: 2023-05-05 18:28; Logout: 2023-05-05 18:28,"(125.78765656522793, -160.78096823815028)"
017fdd34-0603-489b-b1bc-6a445fe6a7ec,"(45.083059, -98.514501)","('iPhone 11', 'iOS 15.4')",118.180.66.161,"meeting you!"", ""go, go, go!"", ""stay focused!"", ""stay low!"", ""clear the game. Have you to wait for reviews before I",34,6 hrs,C60292,Login: 2023-05-07 14:14; Logout: 2023-05-07 14:14,"(76.77165108709404, -181.5000895999912)"
26cd5719-8ad1-4185-8827-2f73e09ce5af,"(27.186991, -67.83404)","('Samsung Galaxy S20', 'Android 11.5')",15.219.71.250,"moving!"", ""stick together!"", ""use your ult!"", ""enemy ult incoming!"", ""reinforcements inbound!"", ""hold on!"", ""you saved my bad!"", ""no problem"", ""let's",9,3 hrs,C33438,Login: 2023-05-03 00:48; Logout: 2023-05-03 00:48,"(43.54896249909508, -78.73147986822043)"
ed056581-4c34-4c6e-8827-288121e5057c,"(48.166716, -72.672339)","('Samsung Galaxy S23', 'Android 11.4')",3.188.201.125,"""stay alert!"", ""let's surprise them!"", ""that was sneaky!"", ""nice move!"",",84,6 hrs,C15993,Login: 2023-05-08 18:04; Logout: 2023-05-08 18:04,"(325.0100165734944, -238.42368509882726)"
0e1a307e-105c-47d7-a1e4-6ff7ea44098c,"(33.228384, -73.259536)","('Samsung Galaxy S22', 'Android 11.6')",98.230.79.243,"game."", ""The in-game items, but these microtransactions are so overpowered."", ""I can't decide which one to wait for resources in",54,5 hrs,C45601,Login: 2023-05-07 06:20; Logout: 2023-05-07 06:20,"(-31.14005745236455, -79.21779641306343)"
1a7ef664-6a1a-4a5e-bc85-3ef2732fc9a6,"(38.02953, -103.698155)",Xbox Series X,136.143.26.124,"doing great!"", ""i need help"", ""heal pls"", ""i'm impressed!"", ""you're doing great!"", ""i need help"", ""heal pls"", ""i'm on fire!"",",25,3 hrs,C48982,Login: 2023-05-08 22:23; Logout: 2023-05-08 22:23,"(52.009823577109536, -133.8390589710614)"
08eeeecb-8306-4381-86fd-bdc182b10e90,"(36.510285, -73.708324)","('iPhone 12', 'iOS 14.6')",126.119.125.173,sale before I don't mind spending money on sale before I just bought any more in-game currency without having to,81,5 hrs,C20700,Login: 2023-05-07 06:39; Logout: 2023-05-07 06:39,"(28.275380464047505, 64.4195063400681)"
9c7110da-8195-4a16-986e-5a6c5bc88479,"(43.794271, -101.534408)","('iPhone 12', 'iOS 14.7')",141.170.37.182,"buying some."", ""I wish they need a raid"", ""Looking for the bomb!"", ""i need to buy any more in-game purchases",26,3 hrs,C97438,Login: 2023-05-02 14:27; Logout: 2023-05-02 14:27,"(-13.771535891200053, -457.7319651893667)"
25cea581-9ccc-4d9b-94eb-44a140d2d3c7,"(31.524664, -107.062233)",PS5,195.186.238.122,"an in-game items in your ult!"", ""enemy ult incoming!"", ""reinforcements inbound!"", ""hold on!"", ""Has anyone bought the money."", ""The new",3,6 hrs,C13094,Login: 2023-05-04 21:15; Logout: 2023-05-04 21:15,"(13.873528220978226, -69.32399679508532)"
